actor,movie_or_TV_name
Actor: Kôichi Yamadera,Pokémon: Arceus and the Jewel of Life
Actor: Kôichi Yamadera,Evangelion: 2.0 You Can (Not) Advance
Actor: Kôichi Yamadera,Light of the River
Actor: Kôichi Yamadera,Fullmetal Alchemist: Brotherhood
Actor: Kôichi Yamadera,Yatterman
Actor: Kôichi Yamadera,Hitorimake
Actor: Kôichi Yamadera,Shanghai Typhoon
Actor: Kôichi Yamadera,Ranma ½ OVA
Actor: Kôichi Yamadera,Pokémon: Giratina and the Sky Warrior
Actor: Kôichi Yamadera,Ghost in the Shell 2.0
Actor: Kôichi Yamadera,Allison & Lillia
Actor: Kôichi Yamadera,Yattâman
Actor: Kôichi Yamadera,Megumi
Actor: Kôichi Yamadera,Nasu: A Migratory Bird with Suitcase
Actor: Kôichi Yamadera,Appleseed: Ex Machina
Actor: Kôichi Yamadera,Sword of the Stranger
Actor: Kôichi Yamadera,Fist of the Blue Sky
Actor: Kôichi Yamadera,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting
Actor: Kôichi Yamadera,Atagoal: Cat's Magical Forest
Actor: Kôichi Yamadera,Paprika
Actor: Kôichi Yamadera,Ghost in the Shell: Stand Alone Complex - Solid State Society
Actor: Kôichi Yamadera,Pokémon Ranger and the Temple of the Sea
Actor: Kôichi Yamadera,Amazing Lives of the Fast Food Grifters
Actor: Kôichi Yamadera,Eiga majime ni fumajime kaiketsu zorori: Nazo no otakara daisakusen
Actor: Kôichi Yamadera,Ghost in the Shell: S.A.C. 2nd GIG - Individual Eleven
Actor: Kôichi Yamadera,Suite Dreams
Actor: Kôichi Yamadera,Stormy Night
Actor: Kôichi Yamadera,Ghost in the Shell: Stand Alone Complex - The Laughing Man
Actor: Kôichi Yamadera,Agatha Christie's Great Detectives Poirot and Marple
Actor: Kôichi Yamadera,Detective Conan: Strategy Above the Depths
Actor: Kôichi Yamadera,Majime ni fumajime kaiketsu zorori
Actor: Kôichi Yamadera,Kaiketsu zorori
Actor: Kôichi Yamadera,Xenosaga: The Animation
Actor: Kôichi Yamadera,Monomane Battle
Actor: Kôichi Yamadera,Godzilla: Final Wars
Actor: Kôichi Yamadera,Movie box-ing
Actor: Kôichi Yamadera,Pokémon the Movie: Destiny Deoxys
Actor: Kôichi Yamadera,Samurai Champloo
Actor: Kôichi Yamadera,Rumic Theater: Mermaid Forest
Actor: Kôichi Yamadera,Koinu no warutsu
Actor: Kôichi Yamadera,Ghost in the Shell 2: Innocence
Actor: Kôichi Yamadera,Ghost in the Shell: Stand Alone Complex
Actor: Kôichi Yamadera,Bakuryuu Sentai Abaranger
Actor: Kôichi Yamadera,Lupin III: Operation Return the Treasure
Actor: Kôichi Yamadera,Pokémon: Jirachi - Wish Maker
Actor: Kôichi Yamadera,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey
Actor: Kôichi Yamadera,Psycho Doctor
Actor: Kôichi Yamadera,Pokémon Heroes
Actor: Kôichi Yamadera,Sakura Wars: The Movie
Actor: Kôichi Yamadera,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack"
Actor: Kôichi Yamadera,Cowboy Bebop: The Movie
Actor: Kôichi Yamadera,Millennium Actress
Actor: Kôichi Yamadera,Sore Ike! Anpanman: Gomira no hoshi
Actor: Kôichi Yamadera,Pokemon 4Ever: Celebi - Voice of the Forest
Actor: Kôichi Yamadera,All About Our House
Actor: Kôichi Yamadera,Godzilla vs. Megaguirus
Actor: Kôichi Yamadera,Pokémon 3 the Movie: Spell of the Unown
Actor: Kôichi Yamadera,Hidamari no ki
Actor: Kôichi Yamadera,Compiler
Actor: Kôichi Yamadera,Compiler 2
Actor: Kôichi Yamadera,Harlock Saga
Actor: Kôichi Yamadera,Pokémon the Movie 2000
Actor: Kôichi Yamadera,Startling Doctor
Actor: Kôichi Yamadera,Cowboy Bebop
Actor: Kôichi Yamadera,Saiyuki
Actor: Kôichi Yamadera,Geobreeders
Actor: Kôichi Yamadera,Otoko wa tsurai yo: Torajirô wasurenagusa
Actor: Kôichi Yamadera,DNA Sights 999.9
Actor: Kôichi Yamadera,Martian Successor Nadesico - The Motion Picture: Prince of Darkness
Actor: Kôichi Yamadera,Lupin III: Burning Memory - Tokyo Crisis
Actor: Kôichi Yamadera,Pokémon: The First Movie - Mewtwo Strikes Back
Actor: Kôichi Yamadera,Cowboy Bebop: Session XX - Mish-Mash Blues
Actor: Kôichi Yamadera,Queen Emeraldas
Actor: Kôichi Yamadera,Poketto monsuta: Myuutsu no tanjo
Actor: Kôichi Yamadera,Kureyon Shinchan: Dengeki! Buta no hizume daisakusen
Actor: Kôichi Yamadera,The Galaxy Express 999: The Eternal Fantasy
Actor: Kôichi Yamadera,Photon
Actor: Kôichi Yamadera,Reign: The Conqueror
Actor: Kôichi Yamadera,Chokin Senshi Cashman
Actor: Kôichi Yamadera,Kyûteî Hanî F
Actor: Kôichi Yamadera,Neon Genesis Evangelion: Girlfriend of Steel
Actor: Kôichi Yamadera,City Hunter: Goodbye My Sweetheart
Actor: Kôichi Yamadera,Night Warriors: Darkstalkers' Revenge
Actor: Kôichi Yamadera,Neon Genesis Evangelion: Death & Rebirth
Actor: Kôichi Yamadera,Apocalypse Zero
Actor: Kôichi Yamadera,X
Actor: Kôichi Yamadera,Shinesman
Actor: Kôichi Yamadera,Elf Princess Rane
Actor: Kôichi Yamadera,Tokyo Revelation
Actor: Kôichi Yamadera,Magnetic Rose
Actor: Kôichi Yamadera,Memories
Actor: Kôichi Yamadera,Neon Genesis Evangelion: Genesis 0:0 - In the Beginning
Actor: Kôichi Yamadera,Neon Genesis Evangelion
Actor: Kôichi Yamadera,Ghost in the Shell
Actor: Kôichi Yamadera,Legend of the Galactic Heroes
Actor: Kôichi Yamadera,Otaku no seiza
Actor: Kôichi Yamadera,Phantom Quest Corp.
Actor: Kôichi Yamadera,Wairudo 7
Actor: Kôichi Yamadera,Darkside Blues
Actor: Kôichi Yamadera,Ranma ½: One Grew Over the Kuno's Nest
Actor: Kôichi Yamadera,Seven Cities Story: Arctic Front
Actor: Kôichi Yamadera,Bakuen Campus Guardress
Actor: Kôichi Yamadera,Tokyo Babylon
Actor: Kôichi Yamadera,Hummingbirds
Actor: Kôichi Yamadera,Unkai no meikyû zegai
Actor: Kôichi Yamadera,The Super Dimension Century Orguss 02
Actor: Kôichi Yamadera,Sonic Soldier Borgman 2: A New Century 2058
Actor: Kôichi Yamadera,Suikoden: Demon Century
Actor: Kôichi Yamadera,Rumic World: Mermaid's Scar
Actor: Kôichi Yamadera,The Gigolo
Actor: Kôichi Yamadera,Soreike! Anpanman: Kyôryû nosshî no daibôken
Actor: Kôichi Yamadera,Ninja Scroll
Actor: Kôichi Yamadera,Green Legend Ran
Actor: Kôichi Yamadera,Talking Head
Actor: Kôichi Yamadera,Sûpâ Zugan
Actor: Kôichi Yamadera,OZ
Actor: Kôichi Yamadera,"Ranma ½: The Movie 2, Nihao My Concubine"
Actor: Kôichi Yamadera,Hashire Melos!
Actor: Kôichi Yamadera,Silent Möbius 2
Actor: Kôichi Yamadera,Super Deformed Double Feature
Actor: Kôichi Yamadera,Detonator Orgun
Actor: Kôichi Yamadera,Soreike! Anpanman: Tsumikijô no himitsu
Actor: Kôichi Yamadera,Gekkou no Pierce: Yumemi to Gin no Bara Kishidan
Actor: Kôichi Yamadera,Ai monogatari
Actor: Kôichi Yamadera,"Ranma ½: The Movie, Big Trouble in Nekonron, China"
Actor: Kôichi Yamadera,Doomed Megalopolis
Actor: Kôichi Yamadera,Rumik World: Mermaid Forest
Actor: Kôichi Yamadera,Soreike! Anpanman: Tobe! Tobe! Chibigon
Actor: Kôichi Yamadera,Dragon Ball Z
Actor: Kôichi Yamadera,Samuraider: Nazo no tenkôsei
Actor: Kôichi Yamadera,Bubblegum Crisis
Actor: Kôichi Yamadera,Deluxe Ariel
Actor: Kôichi Yamadera,Gai: Yôma kakusei
Actor: Kôichi Yamadera,Guy: Double Target
Actor: Kôichi Yamadera,Nineteen
Actor: Kôichi Yamadera,Sonic Soldier Borgman: Lover's Rain
Actor: Kôichi Yamadera,Hakkenden shin sho
Actor: Kôichi Yamadera,Soreike! Anpanman: Baikinman no gyakushû
Actor: Kôichi Yamadera,Lightning Trap: Leina and Laika
Actor: Kôichi Yamadera,Goddamn
Actor: Kôichi Yamadera,Nadia: The Secret of Blue Water
Actor: Kôichi Yamadera,Maroko
Actor: Kôichi Yamadera,Kyatto Ninden Teyandee
Actor: Kôichi Yamadera,Five Star Stories
Actor: Kôichi Yamadera,Goku Midnight Eye
Actor: Kôichi Yamadera,Megazone 23 III
Actor: Kôichi Yamadera,Ranma ½
Actor: Kôichi Yamadera,Guyver: The Bioboosted Armor
Actor: Kôichi Yamadera,Time Trouble Tondekeman
Actor: Kôichi Yamadera,Garaga
Actor: Kôichi Yamadera,Ranma ½
Actor: Kôichi Yamadera,Sonic Soldier Borgman: Last Battle
Actor: Kôichi Yamadera,Gosenzosama Banbanzai!
Actor: Kôichi Yamadera,Kiki's Delivery Service
Actor: Kôichi Yamadera,Ariel
Actor: Kôichi Yamadera,Fûma no Kojirô: Yasha-hen
Actor: Kôichi Yamadera,Chôjin densetsu 3: Kanketsu jigoku hen
Actor: Kôichi Yamadera,Madô kingu Granzort
Actor: Kôichi Yamadera,Urotsukidoji: Legend of the Overfiend
Actor: Kôichi Yamadera,Soreike! Anpanman: Kirakiraboshi no namida
Actor: Kôichi Yamadera,Venus Wars
Actor: Kôichi Yamadera,The Adventures of Peter Pan
Actor: Kôichi Yamadera,Grimm Masterpiece Theatre
Actor: Kôichi Yamadera,Armor Hunter Mellowlink
Actor: Kôichi Yamadera,Kimagure Orange Road: I Want to Return to That Day
Actor: Kôichi Yamadera,Soreike! Anpanman
Actor: Kôichi Yamadera,Mashin Hero Wataru
Actor: Kôichi Yamadera,Chôjin densetsu 2: Chôjin jusatsu hen
Actor: Kôichi Yamadera,Mobile Suit Gundam: Char's Counterattack
Actor: Kôichi Yamadera,Efu
Actor: Kôichi Yamadera,Leina: Wolf Sword Legend
Actor: Kôichi Yamadera,Rupan III: The Fuma Conspiracy
Actor: Kôichi Yamadera,City Hunter
Actor: Kôichi Yamadera,Slippy Dandy
Actor: Kôichi Yamadera,Machine Robo: Winner Battle Hackers
Actor: Kôichi Yamadera,Chôjin densetsu 1: Chôjin tanjô hen
Actor: Kôichi Yamadera,Bosco Adventure
Actor: Kôichi Yamadera,Megazone 23
Actor: Yuka Koyama,One Piece
Actor: Yuka Koyama,Kurenai
Actor: Yuka Koyama,Yumetsukai
Actor: Yuka Koyama,Azumanga Daioh
Actor: Yuka Koyama,Bastard!!
Actor: Yuka Koyama,Legend of Crystania: The Chaos Ring
Actor: Yuka Koyama,Golden Boy
Actor: Yuka Koyama,Ogre Slayer
Actor: Yuka Koyama,Sailor Moon
Actor: Yuka Koyama,Goal FH
Actor: Yuka Koyama,Tsuru ni notte
Actor: Yuka Koyama,Dragon Ball Z
Actor: Yuka Koyama,Vampire Wars
Actor: Rumi Kasahara,Sailor Moon Crystal
Actor: Rumi Kasahara,One Piece
Actor: Rumi Kasahara,Detective Conan
Actor: Rumi Kasahara,Kanokon
Actor: Rumi Kasahara,Munemoshune no musume tachi
Actor: Rumi Kasahara,Yomigaeru sora: Rescue Wings
Actor: Rumi Kasahara,Moeyo Ken TV
Actor: Rumi Kasahara,ToHeart: Remember My Memories
Actor: Rumi Kasahara,Fullmetal Alchemist
Actor: Rumi Kasahara,Paranoia Agent
Actor: Rumi Kasahara,Unico: Saving Our Fragile Earth
Actor: Rumi Kasahara,Pokémon
Actor: Rumi Kasahara,Tales of Eternia
Actor: Rumi Kasahara,Ah! My Goddess: The Movie
Actor: Rumi Kasahara,To Heart
Actor: Rumi Kasahara,Jigoku Sensei Nube OVA
Actor: Rumi Kasahara,Sakura Diaries
Actor: Rumi Kasahara,Hell Teacher Nube: Summer Holiday of Fear! Legend of the Sea of Suspicion
Actor: Rumi Kasahara,Hell Teacher Nube: At 0 a.m. Nube Dies!!
Actor: Rumi Kasahara,Magical Project S
Actor: Rumi Kasahara,Hell Teacher Nube: The Movie
Actor: Rumi Kasahara,Jigoku sensei Nube
Actor: Rumi Kasahara,Debutante Detective Corps
Actor: Rumi Kasahara,Magical Girl Pretty Sammy
Actor: Rumi Kasahara,Sailor Moon
Actor: Rumi Kasahara,Make-up! Sailor Senshi
Actor: Rumi Kasahara,Alien Defender Geo-Armor: Kishin Corps
Actor: Rumi Kasahara,Crying Freeman 5: Abduction in Chinatown
Actor: Rintarou Nishi,ID:Invaded
Actor: Rintarou Nishi,Mugen no jûnin: Immortal
Actor: Rintarou Nishi,Attack on Titan
Actor: Rintarou Nishi,Baki
Actor: Rintarou Nishi,The Seven Deadly Sins: Prisoners of the Sky
Actor: Rintarou Nishi,The Seven Deadly Sins
Actor: Rintarou Nishi,Overlord
Actor: Rintarou Nishi,Record of Grancrest War
Actor: Rintarou Nishi,Mob Psycho 100
Actor: Rintarou Nishi,Attack on Titan: Junior High
Actor: Rintarou Nishi,Gekijôban Shingeki no Kyojin Kôhen: Jiyû no tsubasa
Actor: Rintarou Nishi,"Ronja, the Robber's Daughter"
Actor: Rintarou Nishi,Akame ga Kill!
Actor: Rintarou Nishi,Tokyo Ghoul
Actor: Rintarou Nishi,Zero: Black Blood
Actor: Rintarou Nishi,Kill la Kill
Actor: Rintarou Nishi,Garo: Makaisenki
Actor: Rintarou Nishi,Tokumei Sentai Go-Busters
Actor: Rintarou Nishi,One Piece
Actor: Rintarou Nishi,Gintama
Actor: Rintarou Nishi,Samurai Sentai Shinkenger Returns: Special Act
Actor: Rintarou Nishi,Fullmetal Alchemist: Brotherhood
Actor: Rintarou Nishi,Samurai Sentai Shinkenger
Actor: Rintarou Nishi,Samurai Sentai Shinkenger vs. Go-onger Ginmaku Bang!
Actor: Rintarou Nishi,Samurai sentai Shinkenger the Movie: The Fateful War
Actor: Rintarou Nishi,Bleach
Actor: Rintarou Nishi,Soul Eater
Actor: Rintarou Nishi,"Bleach: Fade to Black, I Call Your Name"
Actor: Rintarou Nishi,Bleach the Movie 2: The Diamond Dust Rebellion
Actor: Rintarou Nishi,Mobile Suit Gundam 00
Actor: Rintarou Nishi,Moribito: Guardian of the Spirit
Actor: Rintarou Nishi,Devil May Cry: The Animated Series
Actor: Rintarou Nishi,Kamen Rider Den-O
Actor: Rintarou Nishi,Death Note
Actor: Rintarou Nishi,Bleach: Memories of Nobody
Actor: Rintarou Nishi,Demon Prince Enma
Actor: Rintarou Nishi,Gun-dou Musashi
Actor: Rintarou Nishi,Trinity Blood
Actor: Rintarou Nishi,Transformers: Galaxy Force
Actor: Rintarou Nishi,Samurai Champloo
Actor: Rintarou Nishi,Mind Game
Actor: Rintarou Nishi,Fullmetal Alchemist
Actor: Rintarou Nishi,Kino's Journey
Actor: Rintarou Nishi,Pokémon
Actor: Rintarou Nishi,Cowboy Bebop
Actor: Rintarou Nishi,City Hunter: Goodbye My Sweetheart
Actor: Rintarou Nishi,Kyôtarô Nishimura's Travel Mystery 30
Actor: Rintarou Nishi,Taxi Driver no Suiri Nisshi 4
Actor: Rintarou Nishi,Gosei Sentai Dairanger
Actor: Rintarou Nishi,Gosei Sentai Dairanger: The Movie
Actor: Yûko Nagashima,Non Non Biyori
Actor: Yûko Nagashima,Sengoku Musô SP: Sanada no shô
Actor: Yûko Nagashima,Sengoku musou
Actor: Yûko Nagashima,Stitch!
Actor: Yûko Nagashima,Appleseed XIII
Actor: Yûko Nagashima,Quiz Magic Academy: The Original Animation 2
Actor: Yûko Nagashima,One Piece
Actor: Yûko Nagashima,Summer Days with Coo
Actor: Yûko Nagashima,Kujibiki Unbalance
Actor: Yûko Nagashima,Ayakashi - Samurai Horror Tales
Actor: Yûko Nagashima,Naruto
Actor: Yûko Nagashima,Air
Actor: Yûko Nagashima,Air: The Motion Picture
Actor: Yûko Nagashima,Beck: Mongolian Chop Squad
Actor: Yûko Nagashima,Battle Programmer Shirase
Actor: Yûko Nagashima,Peace Maker Kurogane
Actor: Yûko Nagashima,Rizelmine
Actor: Yûko Nagashima,Azumanga Daioh
Actor: Yûko Nagashima,s-CRY-ed
Actor: Yûko Nagashima,Sensual Phrase
Actor: Yûko Nagashima,Compiler
Actor: Yûko Nagashima,Agent Aika
Actor: Yûko Nagashima,Eden's Bowy
Actor: Yûko Nagashima,Martian Successor Nadesico - The Motion Picture: Prince of Darkness
Actor: Yûko Nagashima,Detective Conan: The Fourteenth Target
Actor: Yûko Nagashima,Chuka ichiban
Actor: Yûko Nagashima,Variable Geo
Actor: Yûko Nagashima,Voltage Fighter Gowcaizer
Actor: Yûko Nagashima,You're Under Arrest!
Actor: Yûko Nagashima,Martian Successor Nadesico
Actor: Yûko Nagashima,Debutante Detective Corps
Actor: Yûko Nagashima,Power Dolls
Actor: Yûko Nagashima,Megami Paradise
Actor: Yûko Nagashima,Miyuki-chan in Wonderland
Actor: Yûko Nagashima,Ogre Slayer
Actor: Yûko Nagashima,Saint Tail
Actor: Yûko Nagashima,Sailor Moon
Actor: Yûko Nagashima,Galaxy Fraulein Yuna
Actor: Yûko Nagashima,The Ping-Pong Club
Actor: Yûko Nagashima,"Don't Lose, Makendo!"
Actor: Yûko Nagashima,Marmalade Boy
Actor: Yûko Nagashima,Ghost Sweeper Mikami: The Great Paradise Battle!!
Actor: Yûko Nagashima,Sailor Moon S: The Movie - Hearts in Ice
Actor: Yûko Nagashima,Magic Knight Rayearth
Actor: Yûko Nagashima,I Shall Never Return
Actor: Yûko Nagashima,Natsuki Crisis
Actor: Yûko Nagashima,Tenchi Muyo!
Actor: Yûko Nagashima,The Masked Belle Poitrine Beautiful Masked Girl Poitrine
Actor: Saori Hayami,Gekijouban Isekai Quartet: Another World
Actor: Saori Hayami,Mahouka Koukou no Rettousei: Tsuioku Hen
Actor: Saori Hayami,My Senpai Is Annoying
Actor: Saori Hayami,One Piece
Actor: Saori Hayami,Boruto: Naruto Next Generations
Actor: Saori Hayami,Hula Fulla Dance
Actor: Saori Hayami,Selection Project
Actor: Saori Hayami,Heike Monogatari
Actor: Saori Hayami,86
Actor: Saori Hayami,Kimi to Fit Boxing
Actor: Saori Hayami,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... OVA
Actor: Saori Hayami,I'm Standing on a Million Lives
Actor: Saori Hayami,The Honor at Magic High School
Actor: Saori Hayami,Tsukimichi: Moonlit Fantasy
Actor: Saori Hayami,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...
Actor: Saori Hayami,"Welcome to Demon-School, Iruma-kun"
Actor: Saori Hayami,Bitter Woman's Lonely Meal
Actor: Saori Hayami,Mobile Suit Gundam: Hathaway
Actor: Saori Hayami,"Farewell, My Dear Cramer"
Actor: Saori Hayami,Dragon Quest: The Adventure of Dai
Actor: Saori Hayami,Girls und Panzer das Finale: Part III
Actor: Saori Hayami,Jujutsu Kaisen
Actor: Saori Hayami,Vlad Love
Actor: Saori Hayami,The Irregular at Magic High School
Actor: Saori Hayami,Sleepy Princess in the Demon Castle
Actor: Saori Hayami,By the Grace of the Gods
Actor: Saori Hayami,Over the Sky
Actor: Saori Hayami,Is It Wrong to Try to Pick Up Girls in a Dungeon?
Actor: Saori Hayami,Demon Slayer: Mugen Train
Actor: Saori Hayami,Burn the Witch
Actor: Saori Hayami,Uzaki-chan Wants to Hang Out!
Actor: Saori Hayami,Dônika naru hibi
Actor: Saori Hayami,"Hataraku Saibo!! Saikyo no Teki, Futatabi. Karada no Naka wa Cho Osawagi!"
Actor: Saori Hayami,My Teen Romantic Comedy SNAFU
Actor: Saori Hayami,Sword Art Online
Actor: Saori Hayami,Sakura Wars: The Animation
Actor: Saori Hayami,Tower of God
Actor: Saori Hayami,Isekai Quartet
Actor: Saori Hayami,Fate/Grand Order - Absolute Demonic Front: Babylonia
Actor: Saori Hayami,Somali and the Forest Spirit
Actor: Saori Hayami,One Punch Man: OVA 2 #03 Genos to kioku sôshitsu
Actor: Saori Hayami,7th Dragon III Code: VFD - Nyadens Crisis!
Actor: Saori Hayami,One Punch Man: OVA 2 #01 Saitama to Sokosoko no Noryokumono-tachi
Actor: Saori Hayami,Demon Slayer: Kimetsu no Yaiba
Actor: Saori Hayami,Kidou Senshi Gundam: Hikaru Inochi Chronicle U.C.
Actor: Saori Hayami,To the Abandoned Sacred Beasts
Actor: Saori Hayami,Zenonzard: The Animation
Actor: Saori Hayami,The Rising of the Shield Hero
Actor: Saori Hayami,Mobile Suit Gundam: The Origin - Advent of the Red Comet
Actor: Saori Hayami,Girls und Panzer das Finale: Part II
Actor: Saori Hayami,For Whom the Alchemist Exists: The Movie
Actor: Saori Hayami,One Punch Man
Actor: Saori Hayami,Kakegurui
Actor: Saori Hayami,Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion
Actor: Saori Hayami,Saga of Tanya the Evil - The Movie
Actor: Saori Hayami,The Price of Smiles
Actor: Saori Hayami,Cells at Work!
Actor: Saori Hayami,Zoku Owarimonogatari
Actor: Saori Hayami,Release the Spyce
Actor: Saori Hayami,Godzilla: The Planet Eater
Actor: Saori Hayami,Haikara-san: Here Comes Miss Modern Part 2
Actor: Saori Hayami,Darling in the Franxx
Actor: Saori Hayami,Calamity of a Zombie Girl
Actor: Saori Hayami,Jikken-hin Kazoku: Creatures Family Days
Actor: Saori Hayami,A Place Further Than the Universe
Actor: Saori Hayami,Doraemon the Movie: Nobita's Treasure Island
Actor: Saori Hayami,Basilisk: The Ouka Ninja Scrolls
Actor: Saori Hayami,Land of the Lustrous
Actor: Saori Hayami,Fate/Apocrypha
Actor: Saori Hayami,Girls und Panzer das Finale: Part I
Actor: Saori Hayami,Haikara-San: Here Comes Miss Modern
Actor: Saori Hayami,Is the Order a Rabbit?? ~ Dear My Sister ~
Actor: Saori Hayami,Juuni Taisen
Actor: Saori Hayami,Sound! Euphonium the Movie: May the Melody Reach You!
Actor: Saori Hayami,Owarimonogatari
Actor: Saori Hayami,Battle Girl High School
Actor: Saori Hayami,The Irregular at Magic High School: The Girl Who Calls the Stars
Actor: Saori Hayami,Blame!
Actor: Saori Hayami,Anonymous Noise
Actor: Saori Hayami,Masamune-kun's Revenge
Actor: Saori Hayami,elDLIVE
Actor: Saori Hayami,Fuuka
Actor: Saori Hayami,Saga of Tanya the Evil
Actor: Saori Hayami,Hibike! Euphonium
Actor: Saori Hayami,Izetta: The Last Witch
Actor: Saori Hayami,Bloodivores
Actor: Saori Hayami,Mobile Suit Gundam: The Origin IV - Eve of Destiny
Actor: Saori Hayami,Myriad Colors Phantom World
Actor: Saori Hayami,Sweetness and Lightning
Actor: Saori Hayami,A Silent Voice: The Movie
Actor: Saori Hayami,Gantz: O
Actor: Saori Hayami,The Day Naruto Became Hokage
Actor: Saori Hayami,Girls und Panzer der Film Special: Arisu War!
Actor: Saori Hayami,Sound! Euphonium: The Movie - Welcome to the Kitauji High School Concert Band
Actor: Saori Hayami,One Punch Man - Wanpanman: Iroiro Ari-sugiru Kyôdai
Actor: Saori Hayami,Big Order
Actor: Saori Hayami,Snow White with the Red Hair
Actor: Saori Hayami,Utawarerumono: The False Faces
Actor: Saori Hayami,Koyomimonogatari
Actor: Saori Hayami,Owari no serafu
Actor: Saori Hayami,Is the Order a Rabbit?
Actor: Saori Hayami,Noragami
Actor: Saori Hayami,Girls und Panzer der Film
Actor: Saori Hayami,Tokyo Ghoul: Jack
Actor: Saori Hayami,Castle Town Dandelion
Actor: Saori Hayami,Boruto: Naruto The Movie
Actor: Saori Hayami,Yamada-kun to 7-nin no Majo
Actor: Saori Hayami,Shigatsu wa Kimi no Uso: Moments
Actor: Saori Hayami,Your Lie in April
Actor: Saori Hayami,Unlimited Fafnir
Actor: Saori Hayami,Ongaku shoujo
Actor: Saori Hayami,The Idolm@ster Cinderella Girls
Actor: Saori Hayami,Tsukimonogatari
Actor: Saori Hayami,Buddy Complex
Actor: Saori Hayami,Invaders of the Rokujyouma!?
Actor: Saori Hayami,Glasslip
Actor: Saori Hayami,When Supernatural Battles Became Commonplace
Actor: Saori Hayami,Girls Und Panzer: This Is the Real Anzio Battle!
Actor: Saori Hayami,Soul Eater Not!
Actor: Saori Hayami,Initial D: Final Stage
Actor: Saori Hayami,Kamigami no asobi
Actor: Saori Hayami,Mahoka Koko no Rettosei
Actor: Saori Hayami,Heaven's Lost Property Final: Eternal My Master
Actor: Saori Hayami,The Comic Artist and Assistants
Actor: Saori Hayami,A Lull in the Sea
Actor: Saori Hayami,Sonny Boy & Dewdrop Girl
Actor: Saori Hayami,Monogatari Series: Second Season
Actor: Saori Hayami,Anohana the Movie: The Flower We Saw That Day (Ano hi mita hana no namae wo bokutachi wa mada shiran
Actor: Saori Hayami,Ore no imouto ga konna ni kawaii wake ga nai
Actor: Saori Hayami,Short Peace
Actor: Saori Hayami,Leviathan: The Last Defense
Actor: Saori Hayami,RDG: Red Data Girl
Actor: Saori Hayami,Eiga Kureyon Shinchan: Bakauma! B-kyu gurume sabaibaru!!
Actor: Saori Hayami,The Pet Girl of Sakurasou
Actor: Saori Hayami,Sutâ doraibâ: The Movie
Actor: Saori Hayami,"Say ""I love you"""
Actor: Saori Hayami,Tari Tari
Actor: Saori Hayami,Hyouka
Actor: Saori Hayami,One Off
Actor: Saori Hayami,Choyaku Hyakunin Isshu: Uta Koi
Actor: Saori Hayami,Combustible
Actor: Saori Hayami,Nisemonogatari
Actor: Saori Hayami,A Town Where You Live
Actor: Saori Hayami,Anohana: The Flower We Saw That Day - Letter to Menma
Actor: Saori Hayami,Bodacious Space Pirates
Actor: Saori Hayami,Morita-san is Taciturn
Actor: Saori Hayami,Eternal Quon 6: Eternal Quon
Actor: Saori Hayami,Eternal Quon 5: The Return of the Invincible
Actor: Saori Hayami,Mobile Suit Gundam AGE
Actor: Saori Hayami,Eternal Quon 4: The Roaring Anxiety
Actor: Saori Hayami,Eternal Quon 3: The Complicity of Dreams
Actor: Saori Hayami,Eternal Quon 2: Dancing Orchid in Chaos
Actor: Saori Hayami,Heaven's Lost Property the Movie: The Angeloid of Clockwork
Actor: Saori Hayami,Anohana: The Flower We Saw That Day
Actor: Saori Hayami,Eternal Quon 1: The Ephemeral Petal
Actor: Saori Hayami,Air Gear: Kuro no Hane to Nemuri no Mori
Actor: Saori Hayami,Morita-san wa Mukuchi OVA
Actor: Saori Hayami,Banno Yasai Ninninman
Actor: Saori Hayami,Katanagatari
Actor: Saori Hayami,Mazinkaiser SKL
Actor: Saori Hayami,Megane na Kanojo
Actor: Saori Hayami,Heaven's Lost Property
Actor: Saori Hayami,Bakuman.
Actor: Saori Hayami,Sekirei
Actor: Saori Hayami,Naruto Shippûden: The Lost Tower
Actor: Saori Hayami,Amagami SS
Actor: Saori Hayami,Eden of the East the Movie II: Paradise Lost
Actor: Saori Hayami,Gekijouban Fate/Stay Night: Unlimited Blade Works
Actor: Saori Hayami,Sasamekikoto
Actor: Saori Hayami,Eden of the East the Movie I: The King of Eden
Actor: Saori Hayami,At the Mercy of the Sky
Actor: Saori Hayami,Pokémon
Actor: Saori Hayami,Higashi no Eden
Actor: Saori Hayami,Basquash!
Actor: Saori Hayami,07-Ghost
Actor: Saori Hayami,Sekirei: Kusano's First Shopping Trip
Actor: Saori Hayami,Our Home's Fox Deity
Actor: Saori Hayami,Indian Summer
Actor: Saori Hayami,Shigofumi
Actor: Saori Hayami,Clannad
Actor: Saori Hayami,Tôka gettan
Actor: Jôji Nakata,Kamen Rider OOO 10th: The Core Medals of Resurrection
Actor: Jôji Nakata,Kikai Sentai Zenkaiger
Actor: Jôji Nakata,Fena: Pirate Princess
Actor: Jôji Nakata,Fate/Grand Carnival
