actor,movie_or_TV_name
Actor: Ken'yû Horiuchi,Pokémon
Actor: Ken'yû Horiuchi,Psycho-Pass
Actor: Ken'yû Horiuchi,Carole & Tuesday
Actor: Ken'yû Horiuchi,Godzilla: The Planet Eater
Actor: Ken'yû Horiuchi,Usuzumizakura: Garo
Actor: Ken'yû Horiuchi,Black Clover
Actor: Ken'yû Horiuchi,Sirius the Jaeger
Actor: Ken'yû Horiuchi,Darling in the Franxx
Actor: Ken'yû Horiuchi,Godzilla: City on the Edge of Battle
Actor: Ken'yû Horiuchi,Godzilla: Planet of the Monsters
Actor: Ken'yû Horiuchi,Kekkai Sensen
Actor: Ken'yû Horiuchi,Love Tyrant
Actor: Ken'yû Horiuchi,Power Rangers Dino Force Brave
Actor: Ken'yû Horiuchi,Onihei
Actor: Ken'yû Horiuchi,Saga of Tanya the Evil
Actor: Ken'yû Horiuchi,Pokémon Generations
Actor: Ken'yû Horiuchi,Girlish Number
Actor: Ken'yû Horiuchi,Naruto: Shippûden
Actor: Ken'yû Horiuchi,Tales of Zestiria the X
Actor: Ken'yû Horiuchi,Garo: Divine Flame
Actor: Ken'yû Horiuchi,Joker Game
Actor: Ken'yû Horiuchi,Garo: Guren no tsuki
Actor: Ken'yû Horiuchi,Saint Seiya: Soul of Gold
Actor: Ken'yû Horiuchi,Baby Steps
Actor: Ken'yû Horiuchi,Crayon Shin-chan Movie 23: Ora No Hikkoshi Monogatari - Saboten Daisuugeki
Actor: Ken'yû Horiuchi,The Last: Naruto the Movie
Actor: Ken'yû Horiuchi,Hunter x Hunter
Actor: Ken'yû Horiuchi,Kill la Kill
Actor: Ken'yû Horiuchi,Garo the Animation
Actor: Ken'yû Horiuchi,Gekijouban Sekaiichi hatsukoi: Barentainhen
Actor: Ken'yû Horiuchi,Gekijouban Sekaiichi hatsukoi: Yokozawa Takafumi no baai
Actor: Ken'yû Horiuchi,Jormungand
Actor: Ken'yû Horiuchi,Naruto SD: Rock Lee & His Ninja Pals
Actor: Ken'yû Horiuchi,The Mystical Laws
Actor: Ken'yû Horiuchi,Stitch!
Actor: Ken'yû Horiuchi,Digimon Xros Wars: The Young Hunters Who Leapt Through Time
Actor: Ken'yû Horiuchi,Seinto Seiya: The Lost Canvas - Meio Shinwa
Actor: Ken'yû Horiuchi,The World's Greatest First Love
Actor: Ken'yû Horiuchi,Alice in the Country of Hearts: Wonderful Wonder World
Actor: Ken'yû Horiuchi,Bakuman.
Actor: Ken'yû Horiuchi,HeartCatch PreCure!
Actor: Ken'yû Horiuchi,Redline
Actor: Ken'yû Horiuchi,Guin sâga
Actor: Ken'yû Horiuchi,Doraemon the Movie: The New Records of Nobita's Spaceblazer
Actor: Ken'yû Horiuchi,Fist of the North Star: The Legend of Toki
Actor: Ken'yû Horiuchi,Gintama
Actor: Ken'yû Horiuchi,Telepathy Shojo Ran
Actor: Ken'yû Horiuchi,Ultraviolet: Code 044
Actor: Ken'yû Horiuchi,Kamen No Maid Guy
Actor: Ken'yû Horiuchi,Metal Gear Solid 2: Digital Graphic Novel
Actor: Ken'yû Horiuchi,Spice and Wolf
Actor: Ken'yû Horiuchi,Seinto Seiya: Meio Hades Elysion-hen
Actor: Ken'yû Horiuchi,Gunslinger Girl: Il Teatrino
Actor: Ken'yû Horiuchi,Princess Resurrection
Actor: Ken'yû Horiuchi,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting
Actor: Ken'yû Horiuchi,Detective Conan: Jolly Roger in the Deep Azure
Actor: Ken'yû Horiuchi,Fist of the North Star: The Legend of Yuria
Actor: Ken'yû Horiuchi,Seinto Seiya: Meiô Hâdesu jûnikyû-hen
Actor: Ken'yû Horiuchi,Coyote Ragtime Show
Actor: Ken'yû Horiuchi,Koisuru tenshi Angelique: Kokoro no mezameru toki
Actor: Ken'yû Horiuchi,Pikachu's Island Adventure
Actor: Ken'yû Horiuchi,Ergo Proxy
Actor: Ken'yû Horiuchi,Fist of the North Star: New Saviour Legend
Actor: Ken'yû Horiuchi,Rakugo tennyo Oyui
Actor: Ken'yû Horiuchi,Street Fighter Alpha: Generations
Actor: Ken'yû Horiuchi,Gallery Fake
Actor: Ken'yû Horiuchi,Patalliro Saiyuki
Actor: Ken'yû Horiuchi,Naruto
Actor: Ken'yû Horiuchi,Haruka: Beyond the Stream of Time - A Tale of the Eight Guardians
Actor: Ken'yû Horiuchi,Mahoraba: Heartful Days
Actor: Ken'yû Horiuchi,Seinto Seiya: Tenkai-hen joso - Overture
Actor: Ken'yû Horiuchi,Gravion Zwei
Actor: Ken'yû Horiuchi,Gunslinger Girl
Actor: Ken'yû Horiuchi,Pecola
Actor: Ken'yû Horiuchi,G-on Riders
Actor: Ken'yû Horiuchi,Turn A Gundam: Earth Light
Actor: Ken'yû Horiuchi,Shaman King
Actor: Ken'yû Horiuchi,Mirage of Blaze
Actor: Ken'yû Horiuchi,Digimon Tamers
Actor: Ken'yû Horiuchi,One Piece: Clockwork Island Adventure
Actor: Ken'yû Horiuchi,Platinumhugen Ordian
Actor: Ken'yû Horiuchi,Mighty Cat Masked Niyander
Actor: Ken'yû Horiuchi,Compiler
Actor: Ken'yû Horiuchi,Compiler 2
Actor: Ken'yû Horiuchi,Ten Tokyo Warriors
Actor: Ken'yû Horiuchi,Saber Marionette J to X
Actor: Ken'yû Horiuchi,Mobile Suit Gundam: The 08th MS Team - Miller's Report
Actor: Ken'yû Horiuchi,Cowboy Bebop
Actor: Ken'yû Horiuchi,All Purpose Cultural Cat Girl Nuku Nuku
Actor: Ken'yû Horiuchi,Legend of the Galactic Heroes
Actor: Ken'yû Horiuchi,B'T X Neo
Actor: Ken'yû Horiuchi,The Mystery of Nonomura Hospital
Actor: Ken'yû Horiuchi,B'T X
Actor: Ken'yû Horiuchi,After War Gundam X
Actor: Ken'yû Horiuchi,My Sexual Harassment
Actor: Ken'yû Horiuchi,Yamato 2520
Actor: Ken'yû Horiuchi,The Rapeman Anime Version
Actor: Ken'yû Horiuchi,Black Jack
Actor: Ken'yû Horiuchi,The Cockpit
Actor: Ken'yû Horiuchi,Bad Boys
Actor: Ken'yû Horiuchi,Baddo boizu
Actor: Ken'yû Horiuchi,The Gigolo
Actor: Ken'yû Horiuchi,Mobile Suit V Gundam
Actor: Ken'yû Horiuchi,Doraemon: Nobita and the Tin Labyrinth
Actor: Ken'yû Horiuchi,Shinchan
Actor: Ken'yû Horiuchi,Delinquent in Drag
Actor: Ken'yû Horiuchi,Legend of Reyon
Actor: Ken'yû Horiuchi,RG Veda
Actor: Ken'yû Horiuchi,Soukou Kyojin Z-Knight
Actor: Ken'yû Horiuchi,Bubblegum Crash
Actor: Ken'yû Horiuchi,City Hunter
Actor: Ken'yû Horiuchi,Locke the Superman OVA 2
Actor: Ken'yû Horiuchi,Nadia: The Secret of Blue Water - The Motion Picture
Actor: Ken'yû Horiuchi,Sweet Spot
Actor: Ken'yû Horiuchi,Nadia: The Secret of Blue Water
Actor: Ken'yû Horiuchi,Bubblegum Crisis
Actor: Ken'yû Horiuchi,Violence Jack
Actor: Ken'yû Horiuchi,Eiji
Actor: Ken'yû Horiuchi,Karasu Tengu Kabuto
Actor: Ken'yû Horiuchi,Shiratori Reiko de Gozaimasu!: Futari dake no Love Love Show
Actor: Ken'yû Horiuchi,Kyatto Ninden Teyandee
Actor: Ken'yû Horiuchi,Time Trouble Tondekeman
Actor: Ken'yû Horiuchi,Original Dirty Pair: Flight 005 Conspiracy
Actor: Ken'yû Horiuchi,Locke the Superman: Lord Leon
Actor: Ken'yû Horiuchi,The Enemy's the Pirates!: The Cats' Banquet
Actor: Ken'yû Horiuchi,Aoki Honô
Actor: Ken'yû Horiuchi,Wrestler gundan seisenshi Robin Jr.
Actor: Ken'yû Horiuchi,Fûma no Kojirô: Yasha-hen
Actor: Ken'yû Horiuchi,Blood Reign: Curse of the Yoma
Actor: Ken'yû Horiuchi,Chôjin densetsu 3: Kanketsu jigoku hen
Actor: Ken'yû Horiuchi,"Lupin the Third: Bye Bye, Lady Liberty"
Actor: Ken'yû Horiuchi,Urotsukidoji: Legend of the Overfiend
Actor: Ken'yû Horiuchi,Kaze wo nuke!
Actor: Ken'yû Horiuchi,Êsu wo nerae! 2
Actor: Ken'yû Horiuchi,Chôjin densetsu 2: Chôjin jusatsu hen
Actor: Ken'yû Horiuchi,Spaceship Sagittarius
Actor: Ken'yû Horiuchi,Machine Robo: Winner Battle Hackers
Actor: Ken'yû Horiuchi,Metal Armor Dragonar
Actor: Ken'yû Horiuchi,Chôjin densetsu 1: Chôjin tanjô hen
Actor: Ken'yû Horiuchi,Roots Search
Actor: Ken'yû Horiuchi,The Legend of Lyon: Flare I & II
Actor: Ken'yû Horiuchi,Knights of the Zodiac
Actor: Ken'yû Horiuchi,Ai City
Actor: Ken'yû Horiuchi,Amon Saga
Actor: Ken'yû Horiuchi,High School! Kimengumi
Actor: Ken'yû Horiuchi,Chôjikû Romanesque Samy: Missing 99
Actor: Ken'yû Horiuchi,Machine Robo: Cronos no dai Gyakushû
Actor: Ken'yû Horiuchi,Mobile Suit Gundam ZZ
Actor: Ken'yû Horiuchi,Flaming Alpine Rose: Jeudi & Lundi
Actor: Ken'yû Horiuchi,High School! Kimengumi
Actor: Ken'yû Horiuchi,Ninja Robots
Actor: Ken'yû Horiuchi,Captain Tsubasa: Europe Daikessen
Actor: Ken'yû Horiuchi,Greed
Actor: Ken'yû Horiuchi,What's Up Mechadoc
Actor: Ken'yû Horiuchi,Macross: Do You Remember Love?
Actor: Ken'yû Horiuchi,Super High Speed Galvion
Actor: Ken'yû Horiuchi,Captain Tsubasa
Actor: Ken'yû Horiuchi,Magical Angel Creamy Mami
Actor: Ken'yû Horiuchi,Saiko ama Gobarian
Actor: Ken'yû Horiuchi,Fumoon
Actor: Ken'yû Horiuchi,Aim for the Ace
Actor: Daisuke Ono,Eiga Bakuten!!
Actor: Daisuke Ono,Selection Project
Actor: Daisuke Ono,Kaginado
Actor: Daisuke Ono,Miss Kobayashi's Dragon Maid
Actor: Daisuke Ono,Higurashi no Naku Koro ni Sotsu
Actor: Daisuke Ono,Pokémon Evolutions
Actor: Daisuke Ono,"Welcome to Demon-School, Iruma-kun"
Actor: Daisuke Ono,Night Head 2041
Actor: Daisuke Ono,"Farewell, My Dear Cramer"
Actor: Daisuke Ono,Tokyo Revengers
Actor: Daisuke Ono,Bakuten!
Actor: Daisuke Ono,Horimiya
Actor: Daisuke Ono,Kemono Jihen
Actor: Daisuke Ono,Mushoku Tensei: Jobless Reincarnation
Actor: Daisuke Ono,Higurashi: When They Cry - GOU
Actor: Daisuke Ono,By the Grace of the Gods
Actor: Daisuke Ono,Shuta Sueyoshi with Totoko Nya & Matsunoke 6-kyoudai: Max Charm Faces - Kanojo wa saikou!!!!!!!
Actor: Daisuke Ono,Golden Kamuy
Actor: Daisuke Ono,Osomatsu-san
Actor: Daisuke Ono,"Hataraku Saibo!! Saikyo no Teki, Futatabi. Karada no Naka wa Cho Osawagi!"
Actor: Daisuke Ono,The Millionaire Detective: Balance - Unlimited
Actor: Daisuke Ono,Pokémon Journeys: The Series
Actor: Daisuke Ono,Extra Olympia Kyklos
Actor: Daisuke Ono,Somali and the Forest Spirit
Actor: Daisuke Ono,Digimon Adventure: Last Evolution Kizuna
Actor: Daisuke Ono,Pokémon
Actor: Daisuke Ono,The Disastrous Life of Saiki K.: Reawakened
Actor: Daisuke Ono,Ultraman Taiga
Actor: Daisuke Ono,Kengan Ashura
Actor: Daisuke Ono,The Legend of the Galactic Heroes: Die Neue These Seiran 2
Actor: Daisuke Ono,Kemono Michi: Rise Up
Actor: Daisuke Ono,Phantasy Star Online 2: Episode Oracle
Actor: Daisuke Ono,Lord El-Melloi II's Case Files: Rail Zeppelin Grace Note
Actor: Daisuke Ono,BEM
Actor: Daisuke Ono,Attack on Titan
Actor: Daisuke Ono,Black Clover
Actor: Daisuke Ono,Osomatsusan the Movie
Actor: Daisuke Ono,Star Blazers 2202
Actor: Daisuke Ono,My Roommate Is a Cat
Actor: Daisuke Ono,The Disastrous Life of Saiki K.
Actor: Daisuke Ono,Cells at Work!
Actor: Daisuke Ono,Boarding School Juliet
Actor: Daisuke Ono,Back Street Girls
Actor: Daisuke Ono,Drifters
Actor: Daisuke Ono,Godzilla: The Planet Eater
Actor: Daisuke Ono,JoJo's Bizarre Adventure
Actor: Daisuke Ono,The Seven Deadly Sins
Actor: Daisuke Ono,Rokuhoudou Yotsuio Biyori
Actor: Daisuke Ono,School Babysitters
Actor: Daisuke Ono,Batman Ninja
Actor: Daisuke Ono,March Comes in Like a Lion
Actor: Daisuke Ono,Attack on Titan: The Roar of Awakening
Actor: Daisuke Ono,Kino's Journey: The Beautiful World - The Animated Series
Actor: Daisuke Ono,Mobile Suit Gundam: Twilight AXIS Red Trace
Actor: Daisuke Ono,Godzilla: Planet of the Monsters
Actor: Daisuke Ono,Kekkai Sensen
Actor: Daisuke Ono,Knight's & Magic
Actor: Daisuke Ono,Princess Principal
Actor: Daisuke Ono,Re: Creators
Actor: Daisuke Ono,91 Days
Actor: Daisuke Ono,NTR: Netsuzou Trap
Actor: Daisuke Ono,Tsuredure Children
Actor: Daisuke Ono,Tales of Zestiria the X
Actor: Daisuke Ono,Anonymous Noise
Actor: Daisuke Ono,Akiba's Trip the Animation
Actor: Daisuke Ono,Kuroko's Basketball: Last Game
Actor: Daisuke Ono,Blue Exorcist: Kyoto Saga
Actor: Daisuke Ono,Please Tell Me! Galko-chan OAD: Is Summer Vacation Real?
Actor: Daisuke Ono,Black Butler: Book of the Atlantic
Actor: Daisuke Ono,6-tsugo to ouma no monogatari
Actor: Daisuke Ono,Baki
Actor: Daisuke Ono,Kuroko No Basket Movie 3: Winter Cup Soushuuhen - Tobira No Mukou
Actor: Daisuke Ono,In This Corner of the World
Actor: Daisuke Ono,Twin Star Exorcists
Actor: Daisuke Ono,Monster Strike
Actor: Daisuke Ono,Trickster
Actor: Daisuke Ono,Gantz: O
Actor: Daisuke Ono,Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari
Actor: Daisuke Ono,Planetarian: Hoshi no Hito
Actor: Daisuke Ono,Durarara!!x2
Actor: Daisuke Ono,Planetarian: The Reverie of a Little Planet
Actor: Daisuke Ono,B-Project
Actor: Daisuke Ono,Days
Actor: Daisuke Ono,Terra Formars
Actor: Daisuke Ono,Magi: Sinbad no Bouken
Actor: Daisuke Ono,Dimension W
Actor: Daisuke Ono,Noragami
Actor: Daisuke Ono,Please Tell Me! Galko-chan
Actor: Daisuke Ono,New Initial D the Movie: Legend 3 - Dream
Actor: Daisuke Ono,Sekkô Boys
Actor: Daisuke Ono,Norn9
Actor: Daisuke Ono,Prince of Stride: Alternative
Actor: Daisuke Ono,Owari no serafu
Actor: Daisuke Ono,Working!!
Actor: Daisuke Ono,Attack on Titan: Junior High
Actor: Daisuke Ono,7th Dragon 2020 & 2020-II: Tokyo Chronicle
Actor: Daisuke Ono,Charlotte
Actor: Daisuke Ono,Kuroko's Basketball
Actor: Daisuke Ono,Yamada-kun to 7-nin no Majo
Actor: Daisuke Ono,Gekijôban Shingeki no Kyojin Kôhen: Jiyû no tsubasa
Actor: Daisuke Ono,The Disappearance of Nagato Yuki-chan
Actor: Daisuke Ono,Dog Days
Actor: Daisuke Ono,Kuroko no Basket: Oshaberi Demo Shimasen ka
Actor: Daisuke Ono,Gugure! Kokkuri-san
Actor: Daisuke Ono,Star Blazers 2199: Odyssey of the Celestial Ark
Actor: Daisuke Ono,Attack on Titan: Crimson Bow and Arrow
Actor: Daisuke Ono,Black Butler: Book of Murder
Actor: Daisuke Ono,Star Blazers 2199: A Voyage to Remember
Actor: Daisuke Ono,Barakamon
Actor: Daisuke Ono,Black Butler: Book of Circus
Actor: Daisuke Ono,Monthly Girls' Nozaki-kun
Actor: Daisuke Ono,New Initial D the Movie: Legend 1 - Awakening
Actor: Daisuke Ono,K: Missing Kings
Actor: Daisuke Ono,Kuroko no Basket: Mou Ikkai Yarimasen ka
Actor: Daisuke Ono,Kamigami no asobi
Actor: Daisuke Ono,Magi: Sinbad no Bouken OVA
Actor: Daisuke Ono,Tamako Love Story
Actor: Daisuke Ono,Sengoku Musô SP: Sanada no shô
Actor: Daisuke Ono,Sengoku musou
Actor: Daisuke Ono,Kuro no Sumika -Chronus-
Actor: Daisuke Ono,Wizard Barristers: Benmashi Cecil
Actor: Daisuke Ono,Magi: The Labyrinth of Magic
Actor: Daisuke Ono,Kuroko no Basket: Baka ja Katenai no yo!
Actor: Daisuke Ono,Brothers Conflict
Actor: Daisuke Ono,Sparrow's Hotel
Actor: Daisuke Ono,Karneval
Actor: Daisuke Ono,Polar Bear's Café
Actor: Daisuke Ono,Tamako Market
Actor: Daisuke Ono,Kuroko no Basket: Tip Off
Actor: Daisuke Ono,Blue Exorcist: The Movie
Actor: Daisuke Ono,Kuroko no Basket: Oshaberi Shiyokka
Actor: Daisuke Ono,Psychic School Wars
Actor: Daisuke Ono,009 Re: Cyborg
Actor: Daisuke Ono,K: Return of Kings
Actor: Daisuke Ono,Lagrange: The Flower of Rin-ne
Actor: Daisuke Ono,Kuroko no Basket NG-shuu
Actor: Daisuke Ono,Muv-Luv Alternative: Total Eclipse
Actor: Daisuke Ono,Star Blazers 2199
Actor: Daisuke Ono,Space Battleship Yamato 2199
Actor: Daisuke Ono,Bleach
Actor: Daisuke Ono,"Listen to Me, Girls. I'm Your Father!"
Actor: Daisuke Ono,Brave 10
Actor: Daisuke Ono,Persona 4: The Animation
Actor: Daisuke Ono,The New Prince of Tennis
Actor: Daisuke Ono,Seinto Seiya: The Lost Canvas - Meio Shinwa
Actor: Daisuke Ono,Mobile Suit Gundam AGE
Actor: Daisuke Ono,Blue Exorcist
Actor: Daisuke Ono,The Princess and the Pilot
Actor: Daisuke Ono,The Mystic Archives of Dantalian
Actor: Daisuke Ono,My Ordinary Life
Actor: Daisuke Ono,Heaven's Memo Notepad
Actor: Daisuke Ono,Deadman Wonderland
Actor: Daisuke Ono,"Kamen Rider OOO, Den-O, & All Riders: Let's Go Kamen Riders"
Actor: Daisuke Ono,Durarara!!
Actor: Daisuke Ono,Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho
Actor: Daisuke Ono,Psychic Detective Yakumo
Actor: Daisuke Ono,Fortune Arterial: Red Promise
Actor: Daisuke Ono,Black Butler
Actor: Daisuke Ono,The Legend of the Legendary Heroes
Actor: Daisuke Ono,11 Eyes
Actor: Daisuke Ono,Kamen Rider Super Den-O Trilogy: Episode Blue - The Dispatched Imagin is Newtral
Actor: Daisuke Ono,Uragiri wa Boku no Namae o Shitteiru
Actor: Daisuke Ono,Book Girl
Actor: Daisuke Ono,The Disappearance of Haruhi Suzumiya
Actor: Daisuke Ono,Dragonaut: The Resonance
Actor: Daisuke Ono,Miracle Train: Oedo-sen E Youkoso
Actor: Daisuke Ono,Saki
Actor: Daisuke Ono,Pandora Hearts
Actor: Daisuke Ono,When Seagulls Cry
Actor: Daisuke Ono,At the Mercy of the Sky
Actor: Daisuke Ono,When They Cry: Rei
Actor: Daisuke Ono,The Girl Who Leapt Through Space
Actor: Daisuke Ono,The Melancholy of Haruhi Suzumiya
Actor: Daisuke Ono,Super Kamen Rider Den-O & Decade Neo Generations: The Onigashima Battleship
Actor: Daisuke Ono,Tenjôjin to Akutojin: Saigo no tatakai
Actor: Daisuke Ono,Hanasakeru Seishônen
Actor: Daisuke Ono,Minami-ke: Okaeri
Actor: Daisuke Ono,Suzumiya Haruhi chan no yûutsu
Actor: Daisuke Ono,Nyorôn Churuya san
Actor: Daisuke Ono,Sora o miageru shôjo no hitomi ni utsuru sekai
Actor: Daisuke Ono,Seto no hanayome OVA: Gi
Actor: Daisuke Ono,Yozakura Quartet
Actor: Daisuke Ono,ChäoS;HEAd
Actor: Daisuke Ono,Clannad: After Story
Actor: Daisuke Ono,Seto no hanayome OVA: Jin
Actor: Daisuke Ono,Bihada Ichizoku
Actor: Daisuke Ono,Farewell Kamen Rider Den-O: Final Countdown
Actor: Daisuke Ono,Higurashi no Naku Koro ni Kai: Ura Higu
Actor: Daisuke Ono,Sands of Destruction
Actor: Daisuke Ono,Our Home's Fox Deity
Actor: Daisuke Ono,Monokurômu fakutâ
Actor: Daisuke Ono,Minami-ke: Okawari
Actor: Daisuke Ono,Rental Magica
Actor: Daisuke Ono,Minami-ke
Actor: Daisuke Ono,When They Cry: Kai
Actor: Daisuke Ono,Lucky Star
Actor: Daisuke Ono,Naruto Shippûden: The Movie
Actor: Daisuke Ono,Shin Jeeg
Actor: Daisuke Ono,Kaze no Stigma
Actor: Daisuke Ono,Polyphonica
Actor: Daisuke Ono,Kisudamu
Actor: Daisuke Ono,Magical Girl Lyrical Nanoha StrikerS
Actor: Daisuke Ono,Kujibiki Unbalance
Actor: Daisuke Ono,Bartender
Actor: Daisuke Ono,Mobile Suit Gundam SEED C.E. 73: Stargazer
Actor: Daisuke Ono,When They Cry
Actor: Daisuke Ono,Rec
Actor: Daisuke Ono,Oroshitate Musical Nerima Daikon Brothers
Actor: Daisuke Ono,Boin: Rekuchâ 2
Actor: Daisuke Ono,Blood+
Actor: Daisuke Ono,Hell Girl
Actor: Daisuke Ono,Karin
Actor: Daisuke Ono,Air
Actor: Daisuke Ono,Boin: Rekuchâ 1
Actor: Daisuke Ono,Eureka Seven
Actor: Daisuke Ono,Trinity Blood
Actor: Daisuke Ono,Agatha Christie's Great Detectives Poirot and Marple
Actor: Daisuke Ono,Air TV
Actor: Daisuke Ono,Ninja Nonsense
Actor: Daisuke Ono,Maple Colors
Actor: Daisuke Ono,Gakuen Alice
Actor: Daisuke Ono,ToHeart: Remember My Memories
Actor: Daisuke Ono,Elfen Lied
Actor: Daisuke Ono,Gunbuster 2: Diebuster
Actor: Daisuke Ono,Midori Days
Actor: Daisuke Ono,T&A Teacher
Actor: Daisuke Ono,Please Twins!
Actor: Daisuke Ono,Naruto
Actor: Daisuke Ono,Naruto: The Lost Story - Mission: Protect the Waterfall Village
Actor: Daisuke Ono,Lunar Legend Tsukihime
Actor: Daisuke Ono,Mujin wakusei Survive
Actor: Daisuke Ono,Avenger
Actor: Daisuke Ono,Marriage of God & Soul Godannar!!
Actor: Daisuke Ono,R.O.D the TV
Actor: Daisuke Ono,Wolf's Rain
Actor: Daisuke Ono,Generation of Chaos III: Toki no Fuuin Session 1
Actor: Daisuke Ono,Generation of Chaos III: Toki no Fuuin Session 2
Actor: Daisuke Ono,Mermaid Melody Pichi Pichi Pitch
Actor: Takahiro Sakurai,Eiga Bakuten!!
Actor: Takahiro Sakurai,Ranking of Kings
Actor: Takahiro Sakurai,Fena: Pirate Princess
Actor: Takahiro Sakurai,Heike Monogatari
Actor: Takahiro Sakurai,Night Head 2041
Actor: Takahiro Sakurai,Fruits Basket
Actor: Takahiro Sakurai,The Saint's Magic Power Is Omnipotent
Actor: Takahiro Sakurai,Seven Knights Revolution: The Hero's Successor
Actor: Takahiro Sakurai,Record of Ragnarok
Actor: Takahiro Sakurai,Knights of Sidonia: Love Woven in the Stars
Actor: Takahiro Sakurai,"Farewell, My Dear Cramer"
Actor: Takahiro Sakurai,Jujutsu Kaisen
Actor: Takahiro Sakurai,Armor Shop for Ladies and Gentlemen
Actor: Takahiro Sakurai,Laid-Back Camp
Actor: Takahiro Sakurai,Dragon Quest: The Adventure of Dai
Actor: Takahiro Sakurai,Thus Spoke Rohan Kishibe
Actor: Takahiro Sakurai,Akudama Drive
Actor: Takahiro Sakurai,Shuta Sueyoshi with Totoko Nya & Matsunoke 6-kyoudai: Max Charm Faces - Kanojo wa saikou!!!!!!!
Actor: Takahiro Sakurai,Pokémon: Twilight Wings
Actor: Takahiro Sakurai,Ikebukuro West Gate Park
Actor: Takahiro Sakurai,Demon Slayer: Mugen Train
Actor: Takahiro Sakurai,Osomatsu-san
Actor: Takahiro Sakurai,Food Wars
Actor: Takahiro Sakurai,Dônika naru hibi
Actor: Takahiro Sakurai,Spirits: Kakumei no Galette
Actor: Takahiro Sakurai,One Summer Story
Actor: Takahiro Sakurai,Room Camp
Actor: Takahiro Sakurai,Gleipnir
Actor: Takahiro Sakurai,Woodpecker Detective's Office
Actor: Takahiro Sakurai,Ninja-Gum is Born
Actor: Takahiro Sakurai,A Destructive God Sits Next to Me
Actor: Takahiro Sakurai,One Punch Man: OVA 2 #06 Zombieman Satsujin Jiken 2 - Fubuki no Sansô to Samugari-tachi
Actor: Takahiro Sakurai,Psycho Pass 3: First Inspector
Actor: Takahiro Sakurai,The Case Files of Jeweler Richard
Actor: Takahiro Sakurai,Fate/Grand Order - Absolute Demonic Front: Babylonia
Actor: Takahiro Sakurai,Digimon Adventure: Last Evolution Kizuna
Actor: Takahiro Sakurai,Santa Company
Actor: Takahiro Sakurai,Psycho-Pass
Actor: Takahiro Sakurai,Thus Spoke Kishibe Rohan 16: At a Confessional
Actor: Takahiro Sakurai,Thus Spoke Kishibe Rohan 9: The Run
Actor: Takahiro Sakurai,Babylon
Actor: Takahiro Sakurai,Phantasy Star Online 2: Episode Oracle
Actor: Takahiro Sakurai,Carole & Tuesday
Actor: Takahiro Sakurai,Demon Slayer: Kimetsu no Yaiba
Actor: Takahiro Sakurai,Yu-Gi-Oh! Vrains
Actor: Takahiro Sakurai,Mob Psycho 100 II: The First Spirits and Such Company Trip ~A Journey that Mends the Heart and Heals the Soul~
Actor: Takahiro Sakurai,Black Clover
Actor: Takahiro Sakurai,Human Lost
Actor: Takahiro Sakurai,One Punch Man
Actor: Takahiro Sakurai,Bungou Stray Dogs
Actor: Takahiro Sakurai,Lupinranger vs. Patranger vs. Kyuranger
Actor: Takahiro Sakurai,Sound! Euphonium the Movie - Our Promise: A Brand New Day
Actor: Takahiro Sakurai,Ace of Diamond: Act II
Actor: Takahiro Sakurai,Midnight Occult Civil Servants
Actor: Takahiro Sakurai,Mob Psycho 100
Actor: Takahiro Sakurai,POP TEAM EPIC TV Special
Actor: Takahiro Sakurai,That Time I Got Reincarnated as a Slime
Actor: Takahiro Sakurai,Osomatsusan the Movie
Actor: Takahiro Sakurai,Code Geass: Lelouch of the Re;Surrection
Actor: Takahiro Sakurai,Psycho-Pass: Sinners of the System Case.1 Crime and Punishment
Actor: Takahiro Sakurai,Cells at Work!
Actor: Takahiro Sakurai,Mob Psycho 100 REIGEN - The Miracle Psychic that Nobody Knows
Actor: Takahiro Sakurai,Zoids Wild
Actor: Takahiro Sakurai,Drifters
Actor: Takahiro Sakurai,Godzilla: The Planet Eater
Actor: Takahiro Sakurai,Haikara-san: Here Comes Miss Modern Part 2
Actor: Takahiro Sakurai,Karakuri Circus
Actor: Takahiro Sakurai,Inazuma Eleven: Orion no Kokuin
Actor: Takahiro Sakurai,Overlord
Actor: Takahiro Sakurai,Sirius the Jaeger
Actor: Takahiro Sakurai,Laughing Under the Clouds: Gaiden Part 3
Actor: Takahiro Sakurai,Tsukumogami Kashimasu
Actor: Takahiro Sakurai,Thus Spoke Kishibe Rohan 2: Mutsu-kabe Hill
Actor: Takahiro Sakurai,Shinya! Tensai Bakabon
Actor: Takahiro Sakurai,Phantom in the Twilight
Actor: Takahiro Sakurai,Angels of Death
Actor: Takahiro Sakurai,The Seven Deadly Sins
Actor: Takahiro Sakurai,Tada Never Falls in Love
Actor: Takahiro Sakurai,Code Geass: Lelouch of the Rebellion - Emperor
Actor: Takahiro Sakurai,Godzilla: City on the Edge of Battle
Actor: Takahiro Sakurai,Digimon Adventure tri. Part 6: Future
Actor: Takahiro Sakurai,Oshiri Tantei
Actor: Takahiro Sakurai,Liz and the Blue Bird
Actor: Takahiro Sakurai,Space Battleship Tiramisu
Actor: Takahiro Sakurai,March Comes in Like a Lion
Actor: Takahiro Sakurai,Record of Grancrest War
